% Model:              buoyancy_free.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 10 2025, 17:40
% Dimension:          2
% Nodes:              4256
% Expressions:        7
% Description:        Temperature
% Length unit:        m
% x                       y                        T (K) @ Ra=1             T (K) @ Ra=10            T (K) @ Ra=100           T (K) @ Ra=1000          T (K) @ Ra=10000         T (K) @ Ra=1E5           T (K) @ Ra=1E6
0.12665519624858493       0.7499194827107957       0.1267015848023949       0.12712070238455705      0.13146642238251058      0.1828321850717194       0.40294548543851066      0.6268482581427383       0.7209793018921585
0.14495438495063373       0.716775120456772        0.14500242427586144      0.14543663681733518      0.14995645368111873      0.20459153119541443      0.4378517814426712       0.6393653201239183       0.700532479609465
0.134888072628485         0.7263716303076909       0.13493421791330665      0.13535126547624524      0.13968802795687876      0.19184478739807434      0.4170394011982223       0.6294192291945854       0.7067663927145472
0.13046980095087787       0.7623792288375361       0.13051909750983667      0.13096441286047888      0.1355742985554795       0.1894764631639753       0.4160194117440004       0.6406191917623515       0.7292365706617087
0.10408519000157834       0.7715024551497546       0.1041252872556389       0.10448749807035003      0.10823685427704426      0.1521677629653748       0.3448068451537562       0.5811685697850438       0.724902673691182
0.09300300614909736       0.7809841414576775       0.09303951888475136      0.09336932596041159      0.09678096713123188      0.1366116458610742       0.31292383658009104      0.5482162256007128       0.7196154097874141
0.12107989754311          0.7735251085355579       0.121126800358621        0.12155045442526724      0.12593246016078805      0.17694478639366482      0.3935705982246099       0.627119439984991        0.7339231309346967
0.09017433866673694       0.7952376225852555       0.09021069938515235      0.09053908964751355      0.09393178872679957      0.13322208036475044      0.3061933239585883       0.5447244613856673       0.7245905386691741
0.06281748663416564       0.8328336225139936       0.06284417746391996      0.06308517181024856      0.06556881687154859      0.0938893216525385       0.21930965851844214      0.4295281092368433       0.671155682020731
0.07088580320022228       0.819258613467556        0.07091542870260965      0.07118294490970607      0.07394231508627526      0.10558675121719997      0.24588622612733999      0.4683686203578664       0.6956287731161437
0.08745280651354141       0.8116753513517451       0.08748901613578357      0.0878159964904882       0.09118968091837047      0.12992357814324992      0.2992904761378377       0.5409739274905957       0.7295437875936431
0.05174145227065309       0.8553902739948939       0.051763931126161525     0.05196686746352792      0.054055571550666544     0.07766269054137302      0.18178193529729356      0.37098882279915785      0.6268033936958597
0.06440365908271765       0.8460927865799128       0.06443142752972787      0.06468212865539336      0.06726352623606181      0.09651692557618603      0.22503627029216         0.4432704065969812       0.6874117081423597
0.05614801437421893       0.869925870392219        0.056172699867741        0.056395537488655244     0.058687095550837995     0.08442340912865415      0.1967132183342105       0.40138496914162947      0.6609237557181606
0.037371960409468816      0.876402207978818        0.03738843845313014      0.037537184074067        0.03906654188114023      0.056224501309281215     0.13150419378739855      0.2787627408799667       0.5189967667996468
0.02906143288628251       0.8861077033254224       0.02907431232560131      0.029190568588166876     0.03038537297302577      0.04374823077983531      0.10220241707097445      0.22030282673405163      0.4326157325813855
0.025112274760949203      0.89594696664951         0.025123456035316842     0.025224379258784548     0.02626114864373998      0.03781819555020961      0.08811151461797419      0.19164724258671026      0.38540104274937714
0.027212253867884412      0.9048093343902517       0.02722441543919121      0.027334182575308424     0.028461372447106132     0.0409890953677269       0.09520024700562925      0.20792351352698388      0.4197111586667282
0.051108687964320526      0.8790891012170605       0.05113128316781861      0.051335242802122406     0.053431798952417876     0.07690839027341813      0.17916292380909982      0.3721046570649209       0.637407786469348
0.018783712856927454      0.9202017552764667       0.01879214433344006      0.0188682402409827       0.019649226568940668     0.02829079441261062      0.06535937743643559      0.1444937917267546       0.30747713693313866
0.028416787161969603      0.9149798757226589       0.028429529829637677     0.02854453701528664      0.02972506072942033      0.04280374110996799      0.09902219363988779      0.21716398336012635      0.4418347453037155
0.018834187228892112      0.9304019980029965       0.01884265974996771      0.018919123404657363     0.019703615155867202     0.02835967406727551      0.0652361048976901       0.1446552038269455       0.313037270715675
0.87209933229104          0.16569166657406834      0.8720447055577688       0.8715515529325609       0.8664771322138646       0.8094650134044866       0.5800042809837489       0.3333143398347426       0.23316205138619941
0.8617756567498059        0.17353913755797054      0.8617171863319975       0.8611893246598645       0.8557568904251326       0.7947201844988212       0.5536211616766555       0.3182436476073493       0.23514665463606174
0.8488447882863266        0.17484386695379378      0.848780996624357        0.8482051198190118       0.8422810341805328       0.7760129730698516       0.5222079967937293       0.30112003312886454      0.2344394530505082
0.8882221990042434        0.17160120625067427      0.8881747820948841       0.8877466786522621       0.8833377000922217       0.8334255780082118       0.6252814415154854       0.3714657516244261       0.24052523723571892
0.9815841759277477        0.22868881125526386      0.981577150069291        0.9815136748174741       0.9808557628248096       0.9730589714655818       0.9365530764837103       0.8735713279179583       0.7621431693440764
0.9712180599170458        0.2132851982604758       0.9712067158521948       0.9711042451899263       0.9700438724855849       0.9576095598903044       0.9001022200784315       0.8000158983475842       0.6300407964392779
0.9736135538682751        0.2231537162697442       0.9736033604873601       0.9735112742170642       0.9725574054026662       0.9612988727127251       0.9088554987198096       0.8184627842936525       0.6637151093622365
0.9333080990242328        0.180557095184183        0.9332802277642135       0.9330285513262052       0.9304324708015574       0.9006494991466848       0.7681827489357361       0.553645069972437        0.3190902258770398
0.9193122858647632        0.1738740840849898       0.9192782183898264       0.9189706131987755       0.915799889083528        0.8796216580506356       0.7215207998564913       0.48228903175829313      0.2750226817803574
0.9043919344748095        0.18156701432438138      0.9043519346233725       0.9039907539352593       0.9002668030763193       0.8577337309089944       0.6745681471518767       0.4252173232411182       0.25646608443009394
0.9519253171155254        0.19838597948348832      0.9519058097186149       0.9517296279281054       0.9499092516617612       0.9287801914662924       0.8326379504492226       0.6691000230605989       0.43652743023745594
0.9365573109241953        0.19352672715621222      0.93653131553673         0.9362965517013889       0.9338723198419353       0.9058557307640761       0.779969208924239        0.5764514648006305       0.34132757982504297
0.9571128120981068        0.21042989601107212      0.957095789967127        0.9569420354903005       0.9553515693822111       0.936749656151466        0.8512494205614626       0.7058966223465951       0.486499425223927
0.9817591820938818        0.23850039578882498      0.9817523835871443       0.9816909548610581       0.9810535190820727       0.9734433405866546       0.9375289979081519       0.8762174825668666       0.7678865859004698
0.8305671548783249        0.18029414307037117      0.8304962917248159       0.8298566048762847       0.8232790097019242       0.7501035157957058       0.4824879170076427       0.28513828709240435      0.2359675839021202
0.8106848379630718        0.1765296192513791       0.810605599844373        0.8098904036156876       0.8025457102758896       0.7217988980493671       0.44414318721022955      0.2710080210133037       0.23307871439711317
0.7103221735093017        0.1780229618257507       0.7102067462200606       0.7091656402427821       0.6985483855171298       0.5896071412683465       0.32609803617277483      0.2453292012461443       0.22776245802004477
0.7303061300099439        0.17776148080938295      0.7301971854277586       0.729214389572112        0.7191754177526867       0.6145098352002653       0.34183887622169773      0.24829401453862535      0.2291089358527881
0.7502686516830296        0.1773978314896885       0.7501665767067          0.7492456121217774       0.7398239985079788       0.6401202494418862       0.36077972626485205      0.2518050668736825       0.23023998751725208
0.7903521797169097        0.17680006981240592      0.7902649630383974       0.7894778450537471       0.7814039490177748       0.6936642035375621       0.4111084315130526       0.26229908174002753      0.2321938772240786
0.7702802421991164        0.1770944659253507       0.7701854260756544       0.7693298338429533       0.760564746526814        0.6665151715370818       0.3836495543026402       0.25627756019614495      0.23127017911539807
0.700253028784901         0.19421981699070878      0.7001370040124373       0.699090511400111        0.6884188913866499       0.5792224708255388       0.3233707013148645       0.25063456731162254      0.23672492735680575
0.5400565819262285        0.22684524553164162      0.5399182651161613       0.5386727964311805       0.5261816680838406       0.41706064402255744      0.28607363418118087      0.2584338674943962       0.24273435779712862
0.5600863657286378        0.22684260725033287      0.5599496225541728       0.5587180081424167       0.5463344909902109       0.43561546691426195      0.28926089566750596      0.2580357445040811       0.24514786235010996
0.5801177845507995        0.22683229905210323      0.5799832299015814       0.5787710209988858       0.56655214230263         0.4547746888467578       0.2928447946736015       0.25811766197613517      0.24758650763094156
0.5300419972467533        0.24304787825233118      0.5299079858277507       0.5287014166583027       0.5166136422871435       0.4121742418363837       0.29493231295770267      0.26892358255199134      0.25492714189696336
0.6101595933429342        0.210618108137942        0.6100254169901188       0.6088162459829812       0.5965907722126443       0.48140827965442806      0.29152603349513734      0.2502806889440516       0.23896762667260799
0.6301876841303318        0.2105978226568814       0.630057266785884        0.6288817041308058       0.6169692512882187       0.5023599332834839       0.29732608647961783      0.2515001800922609       0.24120807695411092
0.6502110964243208        0.2105735770716752       0.6500850004719307       0.6489481404599577       0.6374027752709325       0.5240405775725677       0.3042241883047662       0.25303306286427457      0.24325728598157212
0.6901713256075143        0.21040989292514178      0.6900553979401637       0.6890097835044849       0.6783476910004965       0.5695567365694303       0.3225185088644292       0.2569049367290877       0.24659748697659153
0.67021399923585          0.2105263243444466       0.6700927498048391       0.6689993546982914       0.6578721729568217       0.5464485516877077       0.3125103624608781       0.25484512000928555      0.24506889326069461
0.600149948273676         0.22680949653958246      0.6000181813126223       0.5988307929084532       0.5868327561417052       0.4745773902868309       0.2969812521257114       0.2586299124472707       0.24994580458944285
0.5200264937850638        0.25924987936609106      0.5198975431076649       0.5187366787606321       0.5071208434773937       0.40796094832874147      0.30489171276360466      0.280237204568679        0.2682486665890366
0.45989081330094667       0.2916330387934885       0.4597751946157606       0.4587353298071917       0.4484270075344136       0.3679097802964797       0.32556649078544203      0.31101986263520515      0.2944188531449947
0.479946548875666         0.29164550438978526      0.47983012687774224      0.47878269599410744      0.46836580431102354      0.38448884392185795      0.32666608365910216      0.3076726965121725       0.2960100572766949
0.5100091930061857        0.2754506595765053       0.5098860282218016       0.508777400973451        0.4976992402378791       0.4043826412360573       0.31583576049994644      0.29229543823987486      0.282587388235483
0.4999894492879768        0.29165002679719604      0.4998727564188324       0.49882254510538093      0.48834414014641075      0.40139469447333065      0.3276419230451602       0.3050284423237734       0.2977800301671871
0.4297496346055188        0.3077941699172518       0.4296430618670542       0.42868509988304254      0.4192422450830006       0.3495167287360372       0.33756593502771187      0.32929606681854723      0.3094932211068411
0.44984769803573643       0.3078199247356543       0.4497396256229826       0.448767848006018        0.439155895938167        0.3657600287309042       0.3387310318675952       0.32493259481693043      0.3106754802740899
0.39952572052510166       0.32393602251955483      0.39942940588655956      0.39856421545365445      0.39009118432848133      0.3316688347758716       0.34965882637061707      0.34914707151527313      0.32548301170133304
0.41969419997195784       0.32396769078294607      0.419595805136699        0.41871160572860217      0.41002080450856443      0.3477913468190614       0.3513022791852229       0.34384182231444044      0.3263166507155378
0.30340212697213426       0.481906248684425        0.30339313792510497      0.3033148545746252       0.30279183135873206      0.3186283250478452       0.47415314662579683      0.5026286488692788       0.4819209997869968
0.3081515189965176        0.46921593622818747      0.30813604922492643      0.3079994148873245       0.3068915171079508       0.317560520221188        0.4649581224242542       0.4907668436832836       0.46971040681565207
0.3146327227332389        0.44625002367498984      0.31460540259625974      0.31436207625936446      0.3121853755789706       0.31347371451440903      0.4469999437172882       0.4698885528205264       0.4474899357782847
0.319123484243121         0.462113045328119        0.3191039549499844       0.318930721544326        0.31745127852862604      0.3244833761907399       0.46245836720224204      0.482172813057594        0.46336584635095884
0.3895450493215456        0.34013878140336895      0.3894573572384618       0.3886699128942967       0.3809868714286255       0.3302419452941991       0.36359249048594794      0.3641425360834925       0.34253372334760884
0.32667580744670216       0.4356150944617123       0.32664226965846005      0.32634290371767777      0.3235989332271157       0.31948542693923215      0.44109140722639983      0.4579030130028148       0.43775218078888406
0.37993146876609507       0.35594862112167003      0.37985244406049956      0.37914313682168727      0.37225277021811004      0.3291186631086929       0.3772252740735085       0.37897051924689323      0.3590864053710719
0.3699889191268154        0.3713291051143921       0.3699185767676871       0.36928753694732647      0.36319071108932405      0.3276433851491469       0.3903218077403752       0.3937772791014742       0.3749254586518514
0.35949920475918046       0.38505642439806514      0.3594368885654213       0.3588782058881359       0.3535154723877636       0.32502093894728595      0.4015688860849184       0.40763856047993535      0.38871199104410287
0.3395305413828102        0.42454875902978945      0.3394903269818487       0.33913076722908597      0.3357757726962927       0.325736245604334        0.43421152215713227      0.44530332667611683      0.4275579370543617
0.351780634293498         0.41307372402295156      0.3517334378631178       0.3513109238441458       0.3473162205999682       0.3310393816384727       0.42614267012938195      0.43252675852019623      0.4167882507285969
0.3636434812485775        0.40076687004763345      0.36358881333386023      0.3630989285489164       0.35841932967428775      0.33545483536782733      0.4167003995863355       0.41921543987530224      0.4049797359451988
0.3122753750185799        0.49608034558683767      0.31227341375363177      0.31225833521206026      0.3123617744705984       0.33316112472141585      0.4895012124352844       0.5132301808402265       0.4961578464776406
0.3025298415995288        0.5105993114269147       0.3025351484939545       0.3025855310214765       0.3033471208472967       0.3301367017826724       0.498003947322247        0.5277380325255131       0.5099285593758452
0.2924234120571028        0.5248402097700714       0.29243545244425917      0.2925464730299707       0.293917018686018        0.32622206327736597      0.5052522668593654       0.5417840382679758       0.5235139786685905
0.2046159893346524        0.6237341166072308       0.20465786343064996      0.2050371931882041       0.20906798079829594      0.2635292127941847       0.5005733441011672       0.6215295604013149       0.6204351304668484
0.21735315282986534       0.6127625462018992       0.21739383578160973      0.21776252476417332      0.2216947814983148       0.2757847417699611       0.5099547342929247       0.6160219293303885       0.6094346169398825
0.23086628628004854       0.6021446102040925       0.23090549608329355      0.23126099209269893      0.23506783362340275      0.2884359103751914       0.5180514213913336       0.6093929451049628       0.5987799367655936
0.24444597184925587       0.5925847899686648       0.2444835888434265       0.24482479473124896      0.24849327934976786      0.3008738669464687       0.5245969756757135       0.6023819255700212       0.5892329931776318
0.2821534527201194        0.5390991456537951       0.2821717969151076       0.2823395756733507       0.28427912634490665      0.3216885797449541       0.5114422301882559       0.5555188903081335       0.5372156765170556
0.26253947209455525       0.5637201040165292       0.2625673895460074       0.26282133720552897      0.2656222021928994       0.31063916362558514      0.518124093383399        0.5782940249980945       0.5610847197277636
0.2719437820268824        0.552777628826608        0.2719676989963378       0.27218564337952494      0.27462711214853086      0.3164901525453319       0.5161155481164922       0.568318280560031        0.5504474140426953
0.2565184699232498        0.5840104503213868       0.2565542437959103       0.2568788843947485       0.2603841135191673       0.311409537130166        0.5285613682578311       0.595318235836383        0.5807697243040795
0.26433888420900964       0.5752703413897792       0.26437191548446004      0.2646718800489196       0.26793140184188863      0.3168205709209117       0.5279192929843429       0.5877771448449124       0.5722674849842577
0.1856599268254946        0.6610803140700695       0.18570817135918008      0.18614466718438336      0.1907299432333577       0.2489554119273689       0.4934993576313382       0.6405203666363847       0.6549453836014397
0.19751613951531147       0.6504745715965349       0.19756441158247953      0.1980012519867624       0.20259938731204893      0.2615628198931297       0.5063064040285621       0.6383037861045993       0.644914948392522
0.20959982616735362       0.6396850948490667       0.2096476475716035       0.21008051748210987      0.21464729976302174      0.27386401820926504      0.516986666971644        0.6342236108433846       0.6345640442383527
0.1565769796203673        0.7069224613213588       0.15662706063212764      0.15707977707996698      0.16179699016374235      0.2190893075783303       0.4599357567534696       0.6476117645142363       0.693228169979386
0.16807294085596733       0.6969214041836386       0.168124623288373        0.1685918720730105       0.17346589692127135      0.23296833835518596      0.4792149340602729       0.6522066512925219       0.6851513376686754
0.17958800064160604       0.6867728070793442       0.17964086571023752      0.1801188689349588       0.18511108983263327      0.24639782705651178      0.49603361038245025      0.6539338709649553       0.6765071173151839
0.19117790564241258       0.6765206139908123       0.19123153501241627      0.19171651803010883      0.1967882756287389       0.25942919778500756      0.5105444178751678       0.6533441032975774       0.6674548759859503
0.14011682452695098       0.7403986189134395       0.14016682329053534      0.1406185908179425       0.14530589453084597      0.20085535405785623      0.4343072722600718       0.6457044491316731       0.716445881573552
0.14070945356992304       0.7535325518133384       0.14076147405323627      0.14123142525420704      0.1460991704004051       0.20316313740923975      0.439471147820472        0.6533498814942326       0.7248500472922731
0.16235930326519174       0.7219899516679452       0.16241402026162946      0.16290849600948484      0.16804620596199157      0.22929956132607135      0.47797510160076523      0.6621826275664313       0.7039349941812724
0.150933566169806         0.7320183888972767       0.15098610350342315      0.15146083947263636      0.1563894068211351       0.21493948470634552      0.4568638166790627       0.6557201618740881       0.7111084404444057
0.14163936411899428       0.7640664787782742       0.14169308061799116      0.14217829041586683      0.14719787691859076      0.20556670186536827      0.44443013958026506      0.6599599607980159       0.7313903682742767
0.13708063661361264       0.7734839760405541       0.1371337357088274       0.13761332880449506      0.1425709346626123       0.19995895075934522      0.4355376620036115       0.6578351403842965       0.73668938739992
0.10864622173308774       0.7887159465866893       0.10868958742223309      0.10908124761671276      0.11312801969053944      0.15996389444619055      0.36130063307233673      0.6034249637723171       0.7377737578841875
0.12907691080878142       0.7866971481587164       0.1291282609947738       0.12959201099326353      0.13438129428749743      0.1895260026461718       0.41770537412563563      0.6502463893476694       0.7432147088856831
0.10421377425855491       0.8063410236805093       0.10425662917025068      0.10464361937409723      0.10863656438663638      0.15443794782864564      0.3504744054902073       0.5979345168300534       0.7442744897771637
0.07747432738518895       0.8361749069942699       0.07750741702362264      0.07780617352686935      0.0808837692205465       0.1158541164037656       0.2684267498004221       0.5067375119779784       0.7229979217823664
0.08632488582838765       0.8255268801816198       0.08636131112498392      0.0866902040780025       0.09008017913218852      0.12873534349528729      0.2965995613353221       0.5415022511915877       0.7345778965836908
0.1004495022599995        0.8226089018413085       0.10049177701620755      0.10087348223543734      0.10480737828480124      0.14959389085850305      0.34057168159152124      0.5925951755728001       0.7496141542862517
0.08072218673161378       0.8502265506060726       0.08075717804383249      0.0810730728802906       0.08432412140372003      0.12101460382516305      0.2793231211437872       0.5265249324791937       0.7376764473056497
0.06920127323110972       0.8626898813874615       0.06923156480782595      0.06950501600675583      0.07231775223336989      0.10395417192250592      0.24119682670794346      0.4743338126202677       0.7151852814666225
0.06487284904195609       0.8779502169456399       0.06490153944438397      0.06516051600976126      0.06782235333589831      0.09759954761546898      0.2261652113679161       0.45433884340968905      0.7073152556342786
0.0439555891254475        0.8881627787508215       0.043975109974680404     0.04415131160380714      0.0459618629635332       0.06618133722804832      0.1541197437173147       0.32640934245335723      0.590049534969182
0.0361457632484347        0.8975455540379069       0.03616187824264228      0.036307331945534656     0.0378013833827          0.05444041337700673      0.1266173477917212       0.2728954125943123       0.5216705485355346
0.038545884221745166      0.9090864298756123       0.03856314722247034      0.03871895477482793      0.04031855663812867      0.058063308031751505     0.13441995753109934      0.29062946183992394      0.5539003786504598
0.058314459264645124      0.8894398011296306       0.05834039999535643      0.058574544878741704     0.06098001579807324      0.08779762652594057      0.20341419973044925      0.41864202146488855      0.6855635487195979
0.028752332185981357      0.9253526341571202       0.028765257963458666     0.028881913362158045     0.03007891418038636      0.04330057716205025      0.09973895885879024      0.21949418018758635      0.4524199533831328
0.03921150586551686       0.9201163767813515       0.039229120696228054     0.03938809694095601      0.041019555964479724     0.059057787834704334     0.13610621782171892      0.2953618379429476       0.5674861590618153
0.018728912595383677      0.9408626064950238       0.018737350564560884     0.01881350000800859      0.01959452921013888      0.028190334984421642     0.06455077762561763      0.14331648575236636      0.3159953426608568
0.028113364768678525      0.9355559048013198       0.028126025528892196     0.028240285355975846     0.02941232627230052      0.042323630463020755     0.09705351396054256      0.21411317405199612      0.4494463680283967
0.018488019136234903      0.9511288527043676       0.01849635662109542      0.018571597212435866     0.019343101937067606     0.027814949428796892     0.0633966869766644       0.14058624120529564      0.3153003775730165
0.014584867234906096      0.9603736974634008       0.01459144765086055      0.014650830591896355     0.015259612651915897     0.0219329526227426       0.04978794832237679      0.11013912580923726      0.2523536657150509
0.01657268208150653       0.9695882988393141       0.01658016159610951      0.0166476569679635       0.017339484201571123     0.024911190638206997     0.05631614379407208      0.12378051536011069      0.2839299538353186
0.01442263912606506       0.9778883764220501       0.014429148911811667     0.014487892757049998     0.015089949887754464     0.021672475750884816     0.04885206811409769      0.1067443038668729       0.24534983339998054
0.8583586663663269        0.18337212474131065      0.8582995209888932       0.8577655343676998       0.8522669887777118       0.790273307081812        0.5459520108517903       0.3166602566472431       0.23951357629695233
0.8726778020447898        0.18260451524555937      0.8726245430972515       0.8721436790451589       0.8671898546418004       0.811073665857336        0.5826858718239213       0.34021018287066557      0.24113323354697558
0.8466512870234252        0.19008593625496528      0.8465879062693603       0.8460156791409318       0.8401232762504955       0.7737766863767797       0.5187428121041958       0.3041067287772706       0.24193937157376122
0.8900911893238399        0.19039521186336272      0.8900457470941386       0.88963541069756         0.885403366184221        0.8370186777681102       0.6323828048880004       0.3842266091581073       0.25077070259885853
0.9704727176336291        0.2328605255628338       0.9704615513084835       0.970360664291566        0.9693145293475112       0.9568829328690917       0.8985754161656682       0.7994259709180762       0.6322338628490932
0.96299089824487          0.22195368590901624      0.9629765496085593       0.9628469276203145       0.9615045009282158       0.945680562701212        0.8722199504034628       0.7474277063515844       0.548721504591564
0.9197367691001765        0.19168171846150955      0.9197037174287113       0.9194052417037322       0.916324434223468        0.8808457095913313       0.7241101572157438       0.49123331823655525      0.2855234945806677
0.9046159762082313        0.19638950395330015      0.9045769487337794       0.9042245050348596       0.90058639188098         0.858705930070602        0.6767537172461038       0.4328332465172503       0.26498861237093285
0.9427144433260376        0.20737229121386527      0.9426915315474583       0.9424845878598497       0.9403448886059244       0.9154008384807973       0.8018595722066494       0.616764942635421        0.38218619328803555
0.9291353753939074        0.20379002487906828      0.9291068054647761       0.9288487702419628       0.9261821991548225       0.8952167025902963       0.7561026490779647       0.5417846811209182       0.31987742465990304
0.9487943593974782        0.21862822354909417      0.9487743381475818       0.9485934800289425       0.9467213017899522       0.924724748210702        0.8234464075987117       0.6568345538949748       0.4274067918513555
0.9814833378843396        0.24873045816336867      0.9814766087473462       0.9814157987914055       0.9807839952274412       0.9731811445873921       0.9369990999309584       0.8758562920414877       0.7680345721898852
0.9736360972437419        0.24341635280150542      0.9736263794258349       0.9735385678455357       0.9726268642388385       0.9617049175609381       0.9100180299384257       0.822817392481053        0.6738347919264899
0.8163067147401418        0.19110485674955396      0.8162312464294923       0.8155499849151117       0.808544737505907        0.7307719558540287       0.45635093041574154      0.2795707922397846       0.24110123911243048
0.8288428501253868        0.20048729914105362      0.828773381879991        0.8281461950788237       0.8216881190748209       0.7491731323799983       0.481861840123238        0.29150552688964765      0.24671323534123119
0.7998070595106462        0.1922359391353247       0.7997252597092763       0.7989869073736194       0.7914011909329516       0.7079165833910804       0.42809274068954845      0.2717517479520127       0.24106975025987845
0.7202616859141304        0.19402757236889925      0.7201518184090802       0.7191606865599192       0.7090358602429435       0.6036655861604786       0.33730594737104047      0.2532872186005512       0.23805674219525105
0.7401696995075263        0.19356816813823216      0.7400663341246746       0.7391337071896581       0.7295911172054542       0.6287052037145048       0.3540626395898199       0.2562856684375261       0.23903000839334762
0.7600036815718783        0.19286651818270104      0.7599071351354248       0.7590359037966391       0.7501083576585393       0.6543485139799944       0.3742320412325528       0.25988712318143176      0.23969293956376084
0.7800670452481194        0.19284321806129065      0.7799778308659325       0.7791726498065539       0.7709103246244493       0.6810603101974785       0.39903510198131326      0.26500448848780905      0.24062080805837674
0.7101079192195093        0.21021261916965825      0.7099977566289645       0.7090039525191839       0.6988511420312934       0.5933920618385531       0.334686604653921        0.25923452865725355      0.24784217663739347
0.5500729168089602        0.24304467876737945      0.5499401251703083       0.548744214457061        0.5367311026963306       0.4303688385042978       0.29750223526269837      0.26807475707236716      0.2572858282729041
0.5701062907756115        0.2430318380278649       0.5699753184814126       0.5687954769904066       0.5569123981137364       0.44913207089486207      0.30039847194466507      0.2677538825234756       0.25965877940097504
0.5901419849168946        0.24300076067893892      0.5900134170712752       0.5888549310032763       0.5771565737190989       0.4685053702004102       0.3037653099294218       0.26790483794314496      0.26193714752193253
0.5400590334498094        0.2592465720721205       0.5399309628907217       0.5387776905624437       0.5272050242606044       0.425822025760031        0.30688398255988436      0.27896690422689036      0.2704926810251524
0.6201797528627394        0.22677581508500386      0.6200513542963916       0.6188940401084441       0.6071719331180393       0.49505761817229527      0.30186071419492816      0.25952728128063174      0.25214796735171197
0.6401992693307484        0.22673480514262626      0.6400747965746437       0.6389526049785887       0.6275599074605752       0.5162387790813744       0.3077125570138905       0.26076829068339885      0.25413926404839593
0.6601861102871894        0.22667420640985725      0.6600660854042298       0.6589837502877539       0.6479711876658865       0.5381170590321825       0.3148006622214758       0.2623080030214457       0.2558753634822332
0.7000000917161002        0.22644927350763816      0.699890370388661        0.6989005344232209       0.6887873548056794       0.5839282275670504       0.33401970433459827      0.26618047427608         0.2585124983106899
0.6801109396691123        0.22656599258043508      0.679995838547646        0.6789576810661528       0.668372160637346        0.5606667961910011       0.3234307213348088       0.2641045012063878       0.2573213860081906
0.6101767077561561        0.24294840331074         0.6100511124198499       0.6089191197734448       0.597459220645088        0.4885250054115741       0.307777551364355        0.2684739497196364       0.2640386453946402
0.5300439929767575        0.275447458546739        0.5299213877332675       0.5288174595673865       0.5177528776023418       0.42194086354564314      0.3172951445176713       0.290645822770266        0.2846573148179879
0.4699160185591393        0.3078377844713484       0.4698069414696862       0.46882578772277667      0.4590874509403186       0.38221678092239847      0.33955822191483936      0.32130018720041         0.3120809249704301
0.48996657558246076       0.307846625793317        0.4898569928153056       0.48887094446224016      0.4790499404513482       0.3989460283587914       0.3401829604027334       0.31837709625257143      0.3136225686363157
0.5200272646213961        0.2916468064974724       0.5199108344575808       0.5188626447835302       0.5083705568643425       0.41868432887783585      0.32861878007435014      0.3030503509592594       0.29962534968064664
0.5100082536496405        0.3078445154361069       0.509898665572841        0.5089122226738897       0.49905306317263837      0.41600521688359215      0.34073459061914146      0.3161270300503137       0.31521103794323985
0.43980508652269173       0.32399632974232906      0.4397050654392665       0.43880591856862194      0.4299354629877681       0.36400748705231173      0.35235850839371863      0.3392684487711539       0.32736957149778356
0.45988306570898924       0.3240206868490048       0.4597818780842213       0.458871902541571        0.44986100734187023      0.38038430506545057      0.3529862494648632       0.3354253046774546       0.32858390002472376
0.4096807596310931        0.3401241487975541       0.4095909283320697       0.40878395651547         0.40087921781146535      0.34638151156562774      0.36527670751351465      0.35869020629215553      0.3432954797644188
0.42977666077925725       0.34015451538971114      0.4296851231469079       0.4288624926982269       0.4207719556128549       0.36259543297049035      0.3663059508940841       0.3539865333628997       0.3442357552443361
0.32135769327241137       0.47937379499019267      0.32134699396425775      0.32125321846382265      0.3205657380130506       0.3342234151533123       0.47818868296061645      0.49670722043341664      0.48032177064262266
0.33119863783987996       0.4516976117657303       0.3311731134185123       0.33094583816279627      0.3289185651418467       0.33066760120249805      0.45664679135325636      0.47040274053879255      0.4538382144746597
0.33456706650691115       0.4678130179849791       0.33454989616167713      0.3343977831705454       0.3331183503825192       0.341011336624855        0.47161369750722154      0.4837971978523892       0.46968791637227597
0.3997548978282823        0.35623220344773654      0.39967392124956197      0.3989467903292166       0.39185346486604417      0.3452426133896323       0.3793295075817187       0.37378744804695146      0.3601649973866791
0.34406643028546857       0.4409752805746109       0.34403450106178296      0.3437494733104813       0.34113504077283135      0.33711423497431703      0.4499700210086072       0.4581185527369656       0.4440138203226342
0.389797998057927         0.37233093653958943      0.3897261206150126       0.38908102382208404      0.3828203582478737       0.3442269081083124       0.39336750683330296      0.3891750385518899       0.37679608072294807
0.3795877930157572        0.38953317449017044      0.3795257752364195       0.3789695533412757       0.3736094361243341       0.34358008258680733      0.40828657782245026      0.40578768837001133      0.39423186240256486
0.3562899204597969        0.43023362745278004      0.35625145212473         0.3559074519018699       0.35269260279861236      0.34272636283501656      0.4424558253537569       0.44595568251327683      0.434054388035297
0.36755750576735224       0.4183396329597286       0.3675118304302054       0.3671028424954174       0.36322713843279825      0.34679034389391034      0.4332468919239359       0.4330475658105783       0.42279381047423265
0.37754847923740065       0.4070904057330733       0.37749598958598135      0.3770255511298009       0.37252459939601096      0.3499491952620176       0.4240749600133961       0.42108297985476717      0.41196014518640195
